"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
64 0 0 "F" 0 2 2 0 0.573333 16.7433055898337 0.513137762559608 0 16.230167827274
65 0 0 "F" 0 3 1 0 0.553333 -12.4415562863295 3.52201108249791 0 -15.9635673688274
66 0 0 "F" 0 1 1 0 0.606667 8.11532057412914 11.6195694247897 0 -3.50424885066053
67 0 0 "F" 0 0 2 0 0.566667 0.454385931032931 -0.80906105041562 0 1.26344698144855
68 0 0 "F" 0 2 1 0 0.616667 25.1578178970203 20.4242610622634 0 4.73355683475688
69 0 0 "F" 0 0 1 0 0.526667 -11.475078675638 -1.06772256729176 0 -10.4073561083462
70 0 0 "F" 0 0 1 0 0.583333 -0.577286835766916 11.2535556861944 0 -11.8308425219613
71 0 0 "F" 0 0 1 0 0.56 -21.2830234907289 -6.99527999073599 0 -14.2877434999929
72 0 0 "F" 0 2 2 0 0.523333 27.7928570559016 22.6122397876624 0 5.18061726823928
73 0 0 "F" 0 1 1 0 0.55 -6.42612090205821 -1.11047501038494 0 -5.31564589167328
74 0 0 "F" 0 2 1 0 0.546667 31.844923476479 17.7605841629372 0 14.0843393135418
75 0 0 "F" 0 0 2 0 0.586667 3.14687461399014 -6.02801267309801 0 9.17488728708815
76 0 0 "F" 0 0 2 0 0.523333 -14.380883201898 -12.3688474675714 0 -2.01203573432658
77 0 0 "F" 0 1 0 0 0.55 10.4369075498128 6.1302987874461 0 4.30660876236666
78 0 0 "F" 0 0 4 0 0.53 -12.1362487464943 1.77521488046816 0 -13.9114636269625
79 0 0 "F" 0 3 1 0 0.53 4.09972322978053 0.575254177852515 0 3.52446905192801
80 0 0 "F" 0 2 1 0 0.57 6.20615379044573 1.60263438174888 0 4.60351940869685
81 0 0 "F" 0 1 3 0 0.52 -24.3028578155363 -13.8130018057153 0 -10.489856009821
82 0 0 "F" 0 1 1 0 0.526667 13.7993862303733 4.59579733852571 0 9.2035888918476
83 0 0 "F" 0 3 1 0 0.553333 5.18732162767419 9.13430258912788 0 -3.94698096145369
84 0 0 "F" 0 1 3 0 0.56 -2.41378951462261 -9.06904661107562 0 6.65525709645301
85 0 0 "F" 0 1 2 0 0.573333 4.28839988434005 2.64517538782875 0 1.6432244965113
86 0 0 "F" 0 0 4 0 0.55 15.0150887466327 19.1111744842499 0 -4.09608573761727
87 0 0 "F" 0 3 1 0 0.55 5.57415041008354 -7.94223774716428 0 13.5163881572478
88 0 0 "F" 0 2 1 0 0.526667 -12.982983296895 1.78429529787854 0 -14.7672785947736
89 0 0 "F" 0 2 1 0 0.526667 -21.8992956542019 -9.22534566972152 0 -12.6739499844804
90 0 0 "F" 0 2 2 0 0.58 -22.7183932428409 8.76196577859135 0 -31.4803590214323
91 0 0 "F" 0 1 0 0 0.536667 -2.29541456030934 0.105235447134516 0 -2.40065000744386
92 0 0 "F" 0 0 1 0 0.54 0.519992364196255 4.93202685504159 0 -4.41203449084533
93 0 0 "F" 0 1 0 0 0.62 -11.7919663175132 -18.0604417913791 0 6.26847547386597
94 0 0 "F" 0 1 3 0 0.526667 21.8051234368107 12.8142103027754 0 8.99091313403533
95 0 0 "F" 0 3 1 0 0.59 16.5911364836187 8.87269260452566 0 7.71844387909306
96 0 0 "F" 0 1 1 0 0.566667 -3.89643671654654 -5.58800878150095 0 1.69157206495441
97 0 0 "F" 0 1 2 0 0.57 -25.7567864056922 -7.53827410381659 0 -18.2185123018756
98 0 0 "F" 0 0 1 0 0.573333 20.5591686279349 8.1910367624555 0 12.3681318654794
99 0 0 "F" 0 3 1 0 0.466667 -11.4802880643339 -11.410970007686 0 -0.0693180566479025
100 0 0 "F" 0 2 2 0 0.656667 -9.94430905530833 -1.17197119386823 0 -8.7723378614401
101 29 91 "M" 1 0 0 0 0.596667 5.59233977042727 3.66992499206217 0 1.9224147783651
102 29 87 "F" 1 1 2 0 0.573333 12.8728211638204 -6.56498973245608 0 19.4378108962765
103 29 36 "M" 1 0 0 0 0.55 4.52906466917898 -3.78826403137014 0 8.31732870054912
104 8 78 "F" 1 3 0 0 0.523333 10.9429717568314 -0.127776769494019 0 11.0707485263254
105 8 64 "F" 1 0 0 0 0.563333 15.3268292629562 13.1392126444727 0 2.18761661848355
106 8 96 "M" 1 3 2 0 0.54 1.21188709520574 3.72034551923313 0 -2.50845842402739
107 20 85 "M" 1 0 0 0 0.566667 -6.66879043637712 -3.02217889883716 0 -3.64661153753996
108 20 95 "F" 1 1 2 0 0.59 -14.4063369535689 -19.4464495866852 0 5.04011263311628
109 20 62 "F" 1 0 0 0 0.556667 -7.30282411105967 -9.9712710738848 0 2.66844696282513
110 25 49 "F" 1 0 0 0 0.476667 -21.3064885705488 -14.7926655905222 0 -6.51382298002667
111 25 67 "F" 1 0 0 0 0.533333 -20.854917719807 -21.5217133185589 0 0.66679559875198
112 25 48 "M" 1 0 0 0 0.493333 -6.12328340629787 4.21400471313277 0 -10.3372881194306
113 14 72 "M" 1 1 4 0 0.606667 1.45685441121772 -1.85956714315125 0 3.31642155436897
114 14 33 "F" 1 0 0 0 0.55 -12.4011682175057 -11.6078082063814 0 -0.79336001112434
115 14 54 "F" 1 1 2 0 0.56 2.62272269634225 -9.44101200356935 0 12.0637346999116
116 23 37 "F" 1 0 0 0 0.516667 3.86551115257202 3.88550163512937 0 -0.0199904825573481
117 23 55 "F" 1 2 1 0 0.543333 10.7548965644081 0.956753449157041 0 9.79814311525101
118 23 71 "F" 1 0 0 0 0.566667 26.6847948545093 23.4889451504253 0 3.19584970408399
119 3 81 "F" 1 0 0 0 0.55 -29.5545633754555 -6.72542415579484 0 -22.8291392196607
120 3 97 "F" 1 0 0 0 0.553333 -5.93515927778548 0.258976269746865 0 -6.19413554753235
121 3 86 "F" 1 0 0 0 0.55 -14.8648402444525 -6.68489430283372 0 -8.17994594161881
122 16 39 "M" 1 3 2 0 0.573333 -18.8762412433387 -15.2739478283869 0 -3.60229341495186
123 16 75 "F" 1 0 0 0 0.54 5.02266242587189 -0.133738920365153 0 5.15640134623705
124 16 98 "F" 1 0 0 0 0.563333 22.8157546535327 11.9098190024221 0 10.9059356511106
125 12 84 "F" 1 0 0 0 0.57 -12.0422823030775 -8.14546858009608 0 -3.89681372298143
126 12 50 "F" 1 3 0 0 0.533333 -10.3448598772228 2.26339469357135 0 -12.6082545707941
127 12 77 "M" 1 3 1 0 0.56 4.69811279357066 9.92753370862357 0 -5.22942091505291
128 5 40 "M" 1 0 0 0 0.556667 4.59635670701994 -6.14377816899851 0 10.7401348760185
129 5 53 "M" 1 0 0 0 0.533333 -24.6977451574195 -30.0343973798352 0 5.3366522224157
130 5 58 "F" 1 0 0 0 0.506667 12.2715659347057 12.764501674277 0 -0.492935739571289
131 21 73 "F" 1 1 2 0 0.543333 -2.17277469560886 3.71205877337856 0 -5.88483346898742
132 21 94 "F" 1 1 2 0 0.513333 14.6096902880043 5.98535019267308 0 8.6243400953312
133 6 43 "M" 1 3 2 0 0.576667 -4.77712933613219 -6.17977561344603 0 1.40264627731384
134 6 32 "M" 1 4 1 0 0.556667 27.1377882476459 20.7663734849432 0 6.37141476270274
135 7 41 "M" 1 0 0 0 0.593333 7.67144342972422 7.76637251212942 0 -0.0949290824052034
136 7 66 "M" 1 0 0 0 0.566667 -2.3120004347201 1.35579846367281 0 -3.66779889839291
137 18 45 "F" 1 3 0 0 0.543333 -5.75606106838867 -14.4213569932967 0 8.66529592490806
138 18 88 "M" 1 3 2 0 0.566667 -6.30950896310507 0.168993114071277 0 -6.47850207717635
139 24 99 "M" 1 2 3 0 0.536667 11.0879893000283 11.345689194799 0 -0.257699894770649
140 24 44 "M" 1 0 0 0 0.57 -3.79991670439187 0.276709979424003 0 -4.07662668381587
141 11 35 "F" 1 1 2 0 0.55 21.0486337745727 13.2428745882888 0 7.80575918628393
142 11 76 "F" 1 1 2 0 0.536667 -22.622168264565 -11.3383115039259 0 -11.2838567606391
143 30 31 "F" 1 0 0 0 0.583333 1.37607583052986 3.76939526666156 0 -2.3933194361317
144 30 47 "M" 1 3 2 0 0.586667 -16.700121492464 -14.0709095474855 0 -2.62921194497841
145 4 42 "F" 1 0 0 0 0.57 4.71332829911418 1.76593706043651 0 2.94739123867766
146 4 68 "F" 1 0 0 0 0.62 2.86436271294084 0.126327695958682 0 2.73803501698215
147 17 92 "F" 1 1 2 0 0.47 -22.389658119024 -2.72995681663497 0 -19.659701302389
148 17 38 "F" 1 0 0 0 0.556667 3.14850095226843 4.01852566207069 0 -0.870024709802254
149 27 89 "F" 1 0 0 0 0.593333 -11.7554077536994 -2.03166322811985 0 -9.72374452557956
150 27 56 "M" 1 2 2 0 0.55 22.7231108314603 18.8679539328858 0 3.85515689857453
151 26 52 "F" 1 0 0 0 0.503333 -0.839434888164406 -3.11172162965603 0 2.27228674149163
152 26 93 "M" 1 2 3 0 0.55 -8.15137616251054 -2.74994437242169 0 -5.40143179008885
153 2 100 "M" 1 1 3 0 0.603333 -20.1098075903178 -4.87193977122875 0 -15.237867819089
154 2 65 "F" 1 0 0 0 0.54 -48.6586255918368 -33.8660251102173 0 -14.7926004816195
155 9 61 "F" 1 1 2 0 0.543333 6.73063548136724 7.91315041530961 0 -1.18251493394238
156 9 69 "F" 1 0 0 0 0.536667 3.32328145177713 6.98692582545737 0 -3.66364437368024
157 19 79 "M" 1 0 0 0 0.566667 5.62368162098468 -1.91027317647991 0 7.5339547974646
158 19 82 "M" 1 3 1 0 0.536667 15.0657403416047 -5.37598424948646 0 20.4417245910912
159 13 80 "F" 1 0 3 0 0.64 11.7044735339841 8.2332369384177 0 3.47123659556642
160 13 46 "M" 1 0 0 0 0.54 -6.35820594229022 -6.46302547671644 0 0.104819534426223
161 15 51 "M" 1 0 0 0 0.56 19.4174376870634 7.68025780393965 0 11.7371798831238
162 15 59 "M" 1 0 0 0 0.54 2.43488924802873 -13.7709690559385 0 16.2058583039672
163 28 70 "F" 1 0 0 0 0.556667 -13.4276674156306 -14.453293940801 0 1.02562652517048
164 28 63 "M" 1 0 0 0 0.53 6.23282870972536 -1.26382265545423 0 7.49665136517959
165 1 34 "F" 1 0 0 0 0.533333 9.80346144441537 -5.33310782128382 0 15.1365692656992
166 1 74 "M" 1 5 1 0 0.57 46.6977873943917 17.8726049805138 0 28.8251824138779
167 22 57 "F" 1 0 0 0 0.556667 9.85256100125372 18.4387303997743 0 -8.58616939852059
168 22 60 "F" 1 0 0 0 0.56 1.51381039262824 -2.84508803578971 0 4.35889842841794
169 10 83 "M" 1 0 0 0 0.533333 -3.85387296084364 7.18282312716576 0 -11.0366960880094
170 10 90 "M" 1 2 2 0 0.573333 -10.7323086734306 4.85726749440421 0 -15.5895761678348
171 166 54 "M" 2 0 0 0 0.58 24.4572194068541 3.13326789987088 0 21.3239515069832
172 166 57 "F" 2 1 1 0 0.526667 13.0094683582582 7.86339619052204 0 5.14607216773617
173 166 132 "M" 2 2 2 0 0.54 34.3062821399891 8.84498763705073 0 25.4612945029384
174 25 36 "M" 2 0 0 0 0.616667 -4.00753208496901 -5.42511437943841 0 1.4175822944694
175 25 137 "M" 2 0 0 0 0.563333 -2.90102469601552 -7.81698546674596 0 4.91596077073044
176 25 95 "M" 2 2 2 0 0.51 1.07231069790864 3.38381580390833 0 -2.31150510599968
177 138 39 "M" 2 0 0 0 0.533333 -17.636968498414 -8.02385364314479 0 -9.61311485526921
178 138 100 "M" 2 0 0 0 0.533333 -7.62483279526731 11.1132307613604 0 -18.7380635566277
179 138 86 "F" 2 0 0 0 0.55 -12.4098641480742 -4.13658203519073 0 -8.27328211288342
180 11 41 "F" 2 2 0 0 0.543333 21.1619784553323 13.7804849339958 0 7.38149352133654
181 11 49 "F" 2 1 1 0 0.573333 -4.21825517027802 7.53399252300535 0 -11.7522476932834
182 11 34 "M" 2 4 0 0 0.56 -5.06868670310331 -8.75238780810803 0 3.68370110500472
183 122 37 "F" 2 0 0 0 0.536667 -13.4220351477946 -8.79590570944257 0 -4.62612943835207
184 122 147 "F" 2 0 0 0 0.546667 -9.13420979182648 -0.838305893812385 0 -8.29590389801409
185 122 84 "M" 2 0 0 0 0.553333 9.2262510603685 4.51669272639767 0 4.70955833397083
186 113 64 "F" 2 0 0 0 0.493333 -6.10093687868695 -16.0177758290971 0 9.91683895041012
187 113 83 "F" 2 0 0 0 0.526667 -3.8902794221477 -3.2118571317689 0 -0.678422290378795
188 113 97 "F" 2 0 0 0 0.58 -18.1943350943696 1.60312262222688 0 -19.7974577165965
189 4 53 "M" 2 2 2 0 0.616667 -0.664876430877721 -9.19293051023821 0 8.52805407936049
190 4 51 "F" 2 0 0 0 0.626667 -13.0169711777933 -19.8153591358402 0 6.79838795804696
191 4 90 "F" 2 0 0 0 0.533333 1.45499220214408 7.33164883767434 0 -5.87665663553026
192 26 73 "M" 2 0 0 0 0.556667 -3.13176392855064 16.2700119117858 0 -19.4017758403364
193 26 45 "F" 2 1 1 0 0.5 -20.1837476012091 -19.6294681595674 0 -0.554279441641671
194 26 52 "F" 2 0 0 0 0.636667 -17.225533850794 -11.9939564414398 0 -5.23157740935414
195 106 104 "M" 2 0 0 0.125 0.546667 21.079873495439 -0.950359881652377 0 22.0302333770913
196 106 102 "M" 2 3 3 0 0.596667 19.9351157280903 2.31122199559707 0 17.6238937324932
197 106 108 "M" 2 3 2 0 0.523333 13.9677008625295 9.55232625253388 0 4.41537460999564
198 144 117 "M" 2 0 0 0 0.54 1.13726155781606 -0.848653962276363 0 1.98591552009242
199 144 142 "M" 2 0 0 0 0.503333 2.38237698845457 4.29135047557628 0 -1.90897348712171
200 144 141 "F" 2 1 1 0 0.523333 4.11204828712433 -9.53566763930326 0 13.6477159264276
201 21 32 "M" 2 0 0 0 0.51 19.8467982330876 13.1989761295943 0 6.64782210349329
202 21 80 "M" 2 0 0 0 0.59 -3.97263764615055 -7.5678656145488 0 3.59522796839825
203 133 74 "M" 2 0 5 0 0.54 13.4890058644746 15.3027677498141 0 -1.81376188533942
204 133 79 "F" 2 0 0 0 0.606667 -14.4487372766538 -17.7521228612602 0 3.30338558460644
205 150 42 "F" 2 0 0 0 0.56 -0.644630229126477 -9.38872455235273 0 8.74409432322625
206 150 126 "M" 2 1 3 0 0.543333 -4.09962997593595 6.1485894299455 0 -10.2482194058815
207 158 88 "M" 2 1 3 0 0.493333 1.64241340543102 -1.41149919180547 0 3.05391259723649
208 158 40 "M" 2 2 3 0 0.56 -17.8875153236699 -27.3975246364968 0 9.51000931282692
209 28 61 "M" 2 0 0 0 0.58 24.2367273976049 23.9999115284894 0 0.236815869115586
210 28 50 "F" 2 0 2 0 0.563333 19.2442977974709 6.90061823493593 0 12.343679562535
211 5 76 "F" 2 0 0 0 0.546667 -10.734477280757 -11.9547280178301 0 1.22025073707312
212 5 72 "M" 2 4 2 0 0.453333 -0.0716453156010441 -6.44665173578889 0 6.37500642018784
213 170 60 "M" 2 0 0 0 0.58 -0.541590055907081 -1.79127706467372 0 1.24968700876664
214 170 43 "F" 2 2 0 0 0.566667 5.50058840625952 17.5683193479978 0 -12.0677309417383
215 14 46 "M" 2 0 0 0 0.533333 4.82841679778456 4.34201904932524 0 0.486397748459324
216 14 159 "F" 2 0 0 0 0.61 16.5562575673097 15.0196642593644 0 1.53659330794528
217 23 94 "F" 2 0 0 0 0.543333 17.7666184648221 9.47547155442213 0 8.29114691039997
218 23 115 "F" 2 0 0 0 0.52 -2.71336475939559 6.5122104457178 0 -9.22557520511339
219 1 59 "M" 2 0 0 0 0.62 9.42460345365761 -5.09581208319066 0 14.5204155368483
220 1 58 "M" 2 1 5 0 0.603333 13.2668373867258 6.72884070154122 0 6.53799668518457
221 27 75 "F" 2 0 0 0 0.503333 4.11955456123122 -8.63446482268978 0 12.754019383921
222 27 67 "F" 2 1 1 0 0.566667 13.4896708941827 6.64596964479932 0 6.84370124938341
223 3 33 "F" 2 0 2 0 0.576667 -2.44845452815211 4.10517744450043 0 -6.55363197265254
224 3 66 "F" 2 0 2 0 0.576667 -16.015832574669 0.247540838491777 0 -16.2633734131608
225 152 82 "F" 2 0 0 0 0.593333 -6.70278767414282 -6.84748911451673 0 0.144701440373914
226 152 99 "M" 2 4 2 0 0.536667 -12.406333725034 -5.94789820959985 0 -6.45843551543417
227 24 81 "F" 2 1 1 0 0.586667 -5.84229007120136 5.96952260879319 0 -11.8118126799946
228 24 89 "M" 2 3 1 0 0.61 -11.3428068505547 -6.16805266734491 0 -5.1747541832098
229 10 48 "F" 2 0 0 0 0.556667 -20.1844627405009 -5.74604793582142 0 -14.4384148046795
230 10 131 "F" 2 0 2 0 0.586667 -14.2370289417775 -3.50781757156696 0 -10.7292113702106
231 127 155 "M" 2 0 0 0 0.52 10.2762501371232 11.2048001635539 0 -0.928550026430718
232 127 65 "M" 2 0 0 0 0.526667 -39.8670864270141 -18.6414281069538 0 -21.2256583200603
233 153 78 "F" 2 0 0 0 0.583333 -6.32861703596157 8.91749871684988 0 -15.2461157528114
234 153 96 "F" 2 1 1 0 0.61 -6.96193268942017 5.34065638274812 0 -12.3025890721683
235 134 68 "M" 2 0 0 0 0.536667 -5.2558857384794 -17.2995493120873 0 12.0436635736079
236 134 87 "M" 2 0 0 0 0.636667 24.3142078275803 8.5644484967246 0 15.7497593308557
237 30 85 "F" 2 0 0 0 0.546667 7.26726061227318 4.3091281729062 0 2.95813243936698
238 30 31 "F" 2 0 0 0 0.543333 -11.0667029738926 -1.837796098819 0 -9.22890687507356
239 139 63 "F" 2 2 0 0 0.56 1.45855626444354 0.0515551169988073 0 1.40700114744473
240 139 44 "M" 2 2 3 0 0.596667 -9.39406713149004 -3.01345237214188 0 -6.38061475934816
241 212 42 "M" 3 1 1 0 0.523333 -2.96058782113858 -11.4930412525214 0 8.5324534313828
242 212 48 "M" 3 0 2 0 0.543333 -6.90870913143569 -5.11941153878205 0 -1.78929759265364
243 212 44 "F" 3 0 0 0 0.576667 5.83098823590674 2.36055039975168 0 3.47043783615506
244 134 31 "M" 3 0 0 0 0.49 -14.3109121520853 -2.84864196933324 0 -11.4622701827521
245 134 126 "M" 3 0 0 0 0.523333 -1.01705730648312 8.50710617681002 0 -9.52416348329315
246 134 223 "F" 3 0 0 0 0.573333 -7.33934047502935 -0.909015349466303 0 -6.43032512556305
247 166 63 "M" 3 2 1 0 0.523333 28.3543161408382 2.73555560089353 0 25.6187605399446
248 166 33 "M" 3 0 0 0 0.526667 21.5638348693183 7.83552063235885 0 13.7283142369594
249 166 65 "M" 3 2 0 0 0.56 -4.90793437081713 -12.9677867709284 0 8.05985240011126
250 196 41 "M" 3 0 0 0 0.576667 23.9675720279637 7.15212907305211 0 16.8154429549116
251 196 80 "M" 3 0 0 0 0.54 -0.386953294005188 -14.0053324592551 0 13.6183791652499
252 196 234 "F" 3 0 0 0.0625 0.633333 10.8785954305244 14.678808038416 0 -3.80021260789153
253 208 230 "F" 3 1 0 0 0.536667 3.71401308640191 5.01714413596129 0 -1.30313104955938
254 208 39 "M" 3 0 0 0 0.556667 8.62927774027646 -0.92993817734478 0 9.55921591762123
255 208 74 "F" 3 1 0 0 0.556667 33.6301962749251 8.41431697582105 0 25.2158792991041
256 139 90 "F" 3 0 0 0 0.586667 -24.595914036852 -0.570055830546188 0 -24.0258582063058
257 139 53 "M" 3 0 0 0 0.566667 31.7111714809089 21.7063184726952 0 10.0048530082136
258 139 108 "F" 3 0 1 0 0.563333 -1.25414385619711 2.56137083699517 0 -3.81551469319228
259 152 147 "M" 3 1 1 0 0.57 -1.1239404016799 10.6557617286734 0 -11.7797021303533
260 152 159 "F" 3 1 0 0 0.566667 2.25879452625076 6.78109971934393 0 -4.52230519309318
261 152 37 "F" 3 0 0 0 0.51 -5.17409680245337 -5.507526275862 0 0.333429473408635
262 133 99 "M" 3 2 1 0 0.58 1.38195828288443 1.05922644714685 0 0.322731835737573
263 133 57 "M" 3 0 0 0 0.513333 -17.2441121192477 0.597196747462346 0 -17.84130886671
264 133 227 "F" 3 0 0 0 0.543333 -8.05481607165573 -2.67158162642035 0 -5.38323444523538
265 220 45 "F" 3 1 0 0 0.596667 0.265205005316852 -2.18310951908105 0 2.4483145243979
266 220 78 "F" 3 0 0 0 0.593333 4.10130421084663 15.1766231619704 0 -11.0753189511238
267 220 89 "M" 3 0 0 0 0.543333 -12.5519901065484 -15.0856691611562 0 2.53367905460779
268 226 214 "M" 3 2 0 0 0.566667 0.65078746937186 16.4662298728541 0 -15.8154424034822
269 226 94 "M" 3 0 0 0 0.6 7.48611433695611 8.88421677821635 0 -1.39810244126025
270 226 50 "M" 3 0 0 0 0.533333 5.01866824957969 3.09233697586887 0 1.92633127371082
271 113 72 "F" 3 1 0 0.25 0.533333 11.7748837729233 3.44143848767679 0 8.33344528524648
272 113 172 "M" 3 0 0 0 0.553333 21.5048100652077 13.7536895290375 0 7.75112053617012
273 228 34 "M" 3 0 0 0 0.606667 22.0417939108114 22.9627540067128 0 -0.92096009590139
274 228 61 "M" 3 0 0 0 0.56 -6.83743520785722 -1.22409762430738 0 -5.61333758354984
275 106 224 "F" 3 0 0 0 0.55 -19.1402111842262 -2.35722116319954 0 -16.7829900210266
276 106 200 "F" 3 1 0 0 0.576667 28.9316091736586 8.3029289405224 0 20.6286802331362
277 150 97 "M" 3 0 0 0 0.526667 -13.5732576567751 -6.57849231935245 0 -6.9947653374227
