"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
91 0 0 "F" 0 2 2 0 0.57 22.8905022248828 19.7153237494221 0 3.17517847546062
92 0 0 "F" 0 2 1 0 0.56 -13.4686481161695 -19.2099519662708 0 5.74130385010126
93 0 0 "F" 0 3 1 0 0.543333 -2.33403993485376 4.62126070208793 0 -6.95530063694169
94 0 0 "F" 0 4 0 0 0.513333 0.942538052958644 -1.60724063546271 0 2.54977868842135
95 0 0 "F" 0 2 2 0 0.496667 4.25048355743078 -1.04211532047624 0 5.29259887790702
96 0 0 "F" 0 0 1 0 0.536667 7.81410396570837 4.67839401256445 0 3.13570995314392
97 0 0 "F" 0 0 1 0 0.553333 -2.78463506325508 4.43920815151678 0 -7.22384321477186
98 0 0 "F" 0 1 3 0 0.58 23.5124048104365 8.28552808408599 0 15.2268767263505
99 0 0 "F" 0 0 4 0 0.553333 10.9603357240663 -3.87050122331425 0 14.8308369473805
100 0 0 "F" 0 3 0 0 0.553333 21.7776815590152 20.1893816266065 0 1.58829993240871
101 3 40 "M" 1 0 0 0 0.58 13.8591547581758 -13.694122152417 0 27.5532769105928
102 3 82 "F" 1 0 0 0 0.51 20.6471673060814 1.63016838891415 0 19.0169989171673
103 3 38 "M" 1 2 3 0 0.603333 6.79100307756063 -1.13226176499734 0 7.92326484255797
104 14 32 "M" 1 0 0 0 0.553333 -2.68405092092005 8.59755286453119 0 -11.2816037854512
105 14 53 "M" 1 0 0 0 0.606667 31.0556125090869 1.28665461250732 0 29.7689578965796
106 14 97 "F" 1 0 0 0 0.526667 -11.2609809599054 1.92971247294714 0 -13.1906934328525
107 23 99 "F" 1 2 1 0 0.536667 11.9029740972862 3.89657183894291 0 8.00640225834325
108 23 74 "M" 1 0 0 0 0.533333 -36.4371750658527 -22.2754181525681 0 -14.1617569132845
109 23 56 "M" 1 1 3 0 0.576667 3.2984503702368 10.2673474134259 0 -6.96889704318909
110 16 66 "M" 1 3 1 0 0.536667 20.8769331934153 12.0345063535147 0 8.84242683990059
111 16 72 "M" 1 3 2 0 0.583333 10.8692883185963 7.50493033056407 0 3.36435798803224
112 16 60 "M" 1 5 0 0 0.57 -4.0592979322626 -2.89319383914539 0 -1.16610409311721
113 26 58 "F" 1 0 0 0 0.516667 20.771105601827 -2.27463923790106 0 23.0457448397281
114 26 71 "F" 1 3 0 0 0.503333 3.18844003140388 -1.30446585043711 0 4.49290588184098
115 26 86 "M" 1 0 0 0 0.61 17.7948517871656 18.1458759073597 0 -0.351024120194095
116 29 96 "F" 1 0 0 0 0.47 1.93348730901267 -4.94015396133074 0 6.87364127034341
117 29 80 "M" 1 0 0 0 0.56 11.4102442642352 2.87679315784611 0 8.53345110638911
118 29 75 "F" 1 2 1 0 0.543333 -14.8901196226019 -14.9569709629161 0 0.0668513403142121
119 2 69 "M" 1 1 4 0 0.573333 40.6757235230979 16.2240711850193 0 24.4516523380786
120 2 43 "M" 1 0 0 0 0.54 15.2108799238681 2.3642067275228 0 12.8466731963453
121 2 93 "M" 1 0 0 0 0.566667 -1.87294147592109 5.69163826473953 0 -7.56457974066062
122 24 76 "M" 1 0 0 0 0.563333 8.71284279628339 -3.22235143078685 0 11.9351942270702
123 24 89 "M" 1 0 0 0 0.553333 6.46995901842803 4.58237627838408 0 1.88758274004395
124 24 44 "F" 1 0 0 0 0.556667 19.7618209456659 10.6785323820801 0 9.08328856358574
125 27 51 "M" 1 0 0 0 0.583333 15.1488182646352 3.24487585743828 0 11.903942407197
126 27 59 "F" 1 2 1 0 0.533333 -12.701768704149 -6.72156277453186 0 -5.98020592961711
127 27 68 "M" 1 3 3 0 0.543333 -3.6775761295599 -8.33657317286675 0 4.65899704330685
128 1 87 "M" 1 0 0 0 0.57 15.98323865584 -13.3384248305119 0 29.321663486352
129 1 85 "F" 1 2 1 0 0.64 13.0087238410819 2.23205491887799 0 10.7766689222039
130 1 52 "M" 1 2 3 0 0.576667 12.7225477797571 -6.75618781466766 0 19.4787355944248
131 17 41 "F" 1 1 2 0 0.533333 1.02611978704142 -5.10796483771264 0 6.13408462475405
132 17 55 "M" 1 1 3 0 0.503333 5.34604832838188 7.94888903517779 0 -2.60284070679591
133 8 94 "M" 1 0 0 0 0.63 12.5373003238948 10.3926130487489 0 2.14468727514594
134 8 62 "F" 1 0 0 0 0.583333 -1.5611731659517 1.80999677373346 0 -3.37116993968515
135 20 57 "F" 1 0 0 0 0.53 5.24413855687076 -0.0731078519638406 0 5.3172464088346
136 20 65 "F" 1 3 0 0 0.56 -8.4655565286931 -5.13714127738884 0 -3.32841525130425
137 30 61 "F" 1 0 0 0 0.59 0.350320084651164 11.1929230208835 0 -10.8426029362323
138 30 34 "M" 1 0 0 0 0.566667 -11.0123516418834 -14.8386698124328 0 3.82631817054942
139 21 47 "F" 1 0 0 0 0.573333 -20.8457545496602 -13.9072627382882 0 -6.93849181137202
140 21 92 "F" 1 1 2 0 0.553333 12.1088155869883 0.968843544830768 0 11.1399720421575
141 22 95 "M" 1 0 0 0 0.55 -17.2729359032158 2.57317944476133 0 -19.8461153479772
142 22 54 "M" 1 2 2 0 0.603333 26.3476055265089 4.91551992440735 0 21.4320856021015
143 6 64 "F" 1 0 0 0 0.593333 -5.69646602793097 -8.13337515357356 0 2.43690912564259
144 6 42 "F" 1 0 0 0 0.613333 15.2297229870965 8.97149909200167 0 6.25822389509479
145 13 78 "F" 1 0 0 0 0.516667 -13.8164232386263 -11.826326706559 0 -1.99009653206726
146 13 77 "F" 1 0 0 0 0.566667 14.4144433087826 -3.53124972360414 0 17.9456930323868
147 7 98 "F" 1 1 2 0 0.573333 23.929859812199 12.232714254029 0 11.6971455581701
148 7 84 "F" 1 2 1 0 0.46 26.8149460187666 17.028654172387 0 9.7862918463796
149 10 49 "F" 1 0 0 0 0.52 16.7848732746077 0.333343210770841 0 16.4515300638368
150 10 48 "F" 1 0 0 0 0.536667 9.27770212230673 7.11190971284648 0 2.16579240946025
151 11 33 "F" 1 0 0 0 0.573333 5.6378983179022 -9.52468527940183 0 15.162583597304
152 11 83 "F" 1 0 0 0 0.59 14.2955720743022 7.97390476559452 0 6.32166730870765
153 25 45 "F" 1 0 0 0 0.526667 0.152717445405831 1.01081797157033 0 -0.858100526164503
154 25 79 "F" 1 0 0 0 0.57 11.4099153152674 13.3641412658232 0 -1.95422595055581
155 5 36 "M" 1 4 0 0 0.513333 -3.38135225614655 -0.288127955502129 0 -3.09322430064442
156 5 100 "M" 1 0 0 0 0.563333 -14.7450477466336 -18.2102220317158 0 3.46517428508213
157 28 70 "F" 1 2 1 0 0.563333 -2.97546382234262 -9.9854925746766 0 7.01002875233398
158 28 91 "F" 1 0 0 0 0.56 -0.267846733046699 3.10164258615852 0 -3.36948931920522
159 19 88 "F" 1 1 2 0 0.536667 4.38058308237455 1.31071044367016 0 3.0698726387044
160 19 90 "F" 1 0 0 0 0.503333 -12.0278305585078 -10.7891418616365 0 -1.23868869687135
161 15 46 "M" 1 6 0 0 0.563333 27.6444009447505 1.859114799701 0 25.7852861450495
162 15 81 "F" 1 0 0 0 0.55 7.33772550192498 9.2419523408136 0 -1.90422683888862
163 9 50 "M" 1 2 3 0 0.516667 31.2077942255067 19.9654300828669 0 11.2423641426398
164 9 37 "F" 1 1 2 0 0.563333 -9.60699029398286 -2.97923328316569 0 -6.62775701081717
165 12 39 "M" 1 1 4 0 0.51 -13.3253160729409 -4.30959838711354 0 -9.01571768582733
166 12 67 "F" 1 0 0 0 0.593333 -6.3792110710484 -3.05919851416931 0 -3.32001255687909
167 4 73 "F" 1 0 0 0 0.573333 10.5973274815024 4.08446671759213 0 6.51286076391028
168 4 35 "F" 1 1 2 0 0.583333 14.3211426184246 4.64037508319497 0 9.68076753522961
169 18 31 "M" 1 0 0 0 0.546667 17.8449784317261 -6.25418094388583 0 24.0991593756119
170 18 63 "M" 1 2 2 0 0.553333 -1.77270040269648 0.0310302575517254 0 -1.80373066024821
171 119 67 "F" 2 0 0 0 0.606667 5.78892954919711 3.61749810954182 0 2.17143143965529
172 119 159 "M" 2 0 0 0 0.5 1.25601677794528 -7.66652943442041 0 8.92254621236569
173 119 168 "F" 2 0 0 0 0.513333 17.7648429534876 -1.77416053641031 0 19.5390034898979
174 111 54 "M" 2 0 0 0 0.53 4.75763991587548 -8.1686659663206 0 12.9263058821961
175 111 81 "F" 2 1 1 0 0.636667 -5.87201506590897 -13.0050016676858 0 7.13298660177686
176 111 40 "M" 2 0 0 0 0.556667 12.8296636794559 -11.9880566424139 0 24.8177203218697
177 165 95 "F" 2 0 2 0 0.576667 39.6615364067578 19.0481670841846 0 20.6133693225732
178 165 82 "F" 2 0 2 0 0.533333 15.9113425672826 12.2317796052297 0 3.67956296205287
179 165 38 "F" 2 0 2 0 0.59 -5.01520080131824 2.31788801928054 0 -7.33308882059877
180 6 34 "M" 2 2 3 0 0.593333 14.2127735224927 -1.8664392809477 0 16.0792128034404
181 6 92 "M" 2 0 0 0 0.563333 25.3603613970747 16.8401328995016 0 8.5202284975731
182 6 53 "M" 2 2 3 0 0.576667 22.8820407822996 10.2701437380886 0 12.611897044211
183 127 90 "M" 2 0 0 0 0.576667 15.4320736820671 14.9626166358747 0 0.469457046192389
184 127 46 "M" 2 0 0 0 0.586667 -15.9939406892844 11.123404220249 0 -27.1173449095334
185 127 49 "F" 2 0 0 0 0.553333 9.69523056309908 5.01794686181047 0 4.67728370128861
186 161 61 "M" 2 2 3 0 0.543333 11.8726473918738 0.484706604738546 0 11.3879407871353
187 161 136 "M" 2 0 0 0 0.536667 2.98879403220062 -5.198740145015 0 8.18753417721562
188 161 91 "M" 2 3 2 0 0.613333 21.9269592447468 8.2258247171907 0 13.7011345275561
189 130 60 "F" 2 2 0 0 0.533333 47.3505862102275 11.0228333956829 0 36.3277528145446
190 130 55 "F" 2 0 0 0 0.553333 2.24010657013376 -3.91175999707604 0 6.1518665672098
191 130 39 "M" 2 0 0 0 0.573333 4.22910802432277 -3.61594963742173 0 7.8450576617445
192 11 140 "F" 2 0 0 0 0.57 -5.88327195665612 -11.6196797768817 0 5.73640782022557
193 11 48 "M" 2 1 5 0 0.59 2.39011827372318 -7.11416377013398 0 9.50428204385716
194 11 77 "M" 2 0 0 0 0.533333 18.0929017037937 3.48970916182146 0 14.6031925419723
195 13 126 "F" 2 0 0 0 0.536667 8.26473628132836 4.27366448191517 0 3.99107179941319
196 13 86 "F" 2 0 0 0 0.523333 20.4745127920034 16.6084706774533 0 3.86604211455012
197 13 44 "M" 2 0 0 0 0.576667 6.96697561922612 5.81613455822329 0 1.15084106100283
198 30 45 "M" 2 4 0 0 0.57 22.1127760631214 1.43465502900124 0 20.6781210341202
199 30 33 "F" 2 0 0 0 0.646667 15.2317009657781 3.43303078527334 0 11.7986701805048
200 30 31 "F" 2 0 0 0 0.556667 -3.86748179997706 -9.31491221840649 0 5.44743041842943
201 16 89 "M" 2 4 1 0 0.56 13.413973418209 9.18295536591251 0 4.23101805229647
202 16 59 "F" 2 2 0 0 0.556667 2.52879949803701 7.30414787831677 0 -4.77534838027976
203 3 72 "F" 2 0 0 0 0.49 -4.00501866687754 -16.8226270978846 0 12.8176084310071
204 3 74 "F" 2 0 0 0 0.576667 11.9569215811515 -2.33250852805528 0 14.2894301092068
205 22 100 "M" 2 0 0 0 0.583333 4.91897455149673 -6.5951696726461 0 11.5141442241428
206 22 164 "M" 2 3 2 0 0.543333 -13.7370601383446 -0.76248911084204 0 -12.9745710275026
207 10 118 "M" 2 0 0 0 0.616667 15.7097513564164 1.55945196987124 0 14.1502993865452
208 10 41 "M" 2 2 3 0 0.59 -6.68395421592585 -0.945293190652839 0 -5.73866102527301
209 25 88 "M" 2 0 0 0 0.503333 -0.330598711351008 9.59814478425975 0 -9.92874349561076
210 25 69 "F" 2 0 0 0 0.57 -6.56365493493388 -6.34509877077858 0 -0.218556164155306
211 103 131 "M" 2 0 0 0 0.6 -1.0331982990489 -1.77636386547207 0 0.743165566423167
212 103 157 "F" 2 2 0 0 0.573333 2.98880177452462 8.02269121968095 0 -5.03388944515633
213 21 73 "F" 2 1 1 0 0.583333 13.5367467804012 -1.38902227876821 0 14.9257690591694
214 21 66 "F" 2 1 1 0 0.55 -1.49441560846225 -20.6264650913172 0 19.1320494828549
215 142 129 "M" 2 0 0 0 0.536667 4.30338304404003 -7.17510137650561 0 11.4784844205456
216 142 83 "F" 2 1 1 0 0.59 -5.81993030111697 -16.3012516124611 0 10.4813213113441
217 23 42 "F" 2 1 1 0 0.543333 1.15259959505677 -0.448394627504353 0 1.60099422256112
218 23 148 "M" 2 0 4 0 0.593333 -12.4652961641415 -5.04816319652782 0 -7.41713296761371
219 2 107 "M" 2 0 0 0 0.61 14.2937040446181 -4.06032896564031 0 18.3540330102584
220 2 75 "M" 2 1 4 0 0.573333 -10.1754246625038 -4.65627804345739 0 -5.51914661904641
221 132 56 "F" 2 0 0 0 0.536667 -15.4817011998056 -15.205961649559 0 -0.275739550246607
222 132 50 "F" 2 0 0 0 0.59 0.451242771126135 -7.96970201907142 0 8.42094479019755
223 112 84 "M" 2 0 0 0 0.563333 -8.6318709376578 -16.5465482082575 0 7.91467727059967
224 112 94 "M" 2 1 3 0 0.566667 7.62036640497702 6.82920603880503 0 0.79116036617199
225 109 98 "F" 2 0 2 0 0.563333 16.9039409854207 13.6459642464492 0 3.25797673897154
226 109 78 "F" 2 0 0 0 0.546667 -2.24725488641925 0.124425955994441 0 -2.3716808424137
227 110 147 "F" 2 0 0 0 0.533333 -2.06876156987813 -15.0947789328071 0 13.0260173629289
228 110 93 "M" 2 0 0 0 0.493333 15.7183172615299 5.1116821342382 0 10.6066351272917
229 170 43 "F" 2 0 2 0 0.563333 12.2365958119726 8.43956389591657 0 3.79703191605607
230 170 114 "M" 2 0 0 0 0.56 -12.0892825361244 -5.25203084793768 0 -6.83725168818669
231 8 36 "F" 2 0 0 0 0.573333 -0.453360258115998 -8.58557052961327 0 8.13221027149728
232 8 52 "M" 2 2 2 0 0.583333 -5.30777865738643 -8.28793929107766 0 2.98016063369124
233 155 71 "M" 2 1 3 0 0.52 33.1628540373158 20.0216527174156 0 13.1412013199001
234 155 80 "M" 2 0 0 0 0.51 -15.1831552205687 -19.3800013151595 0 4.19684609459074
235 27 62 "F" 2 1 1 0 0.516667 -16.7418489025194 -6.12926876705695 0 -10.6125801354625
236 27 99 "F" 2 0 0 0 0.573333 9.22139732668186 3.37201982275075 0 5.84937750393111
237 163 79 "F" 2 0 0 0 0.51 20.2973748025577 3.93153254786009 0 16.3658422546976
238 163 76 "M" 2 0 0 0 0.503333 6.88844786347035 -9.16248746763375 0 16.0509353311041
239 26 58 "M" 2 3 2 0 0.51 20.0548757354653 21.0301399635132 0 -0.975264228047964
240 26 47 "M" 2 0 0 0 0.53 -9.02229212541874 -9.31180293333359 0 0.289510807914846
241 112 114 "M" 3 0 0 0 0.496667 5.56500877769302 -8.01232939180252 0 13.5773381694955
242 112 129 "M" 3 0 0 0 0.576667 5.32651803031783 7.24552548094524 0 -1.91900745062741
243 112 92 "M" 3 0 0 0 0.533333 3.92715725889778 -0.362930413966103 0 4.29008767286389
244 239 40 "M" 3 0 0 0 0.52 13.5965961047878 7.0924132721566 0 6.50418283263119
245 239 235 "M" 3 0 2 0 0.54 -2.8128385552592 -0.493771528468036 0 -2.31906702679117
246 239 53 "F" 3 0 0 0 0.536667 19.7190194214739 1.10603493030473 0 18.6129844911691
247 186 91 "F" 3 0 1 0 0.58 0.565012535064151 4.85418826427187 0 -4.28917572920772
248 186 177 "F" 3 0 1 0 0.526667 30.9514823489057 4.68643301692623 0 26.2650493319795
249 186 54 "M" 3 0 0 0 0.553333 4.05161278931955 1.11029230008728 0 2.94132048923227
250 161 126 "M" 3 0 2 0 0.563333 12.6408212081233 -10.7161443738993 0 23.3569655820226
251 161 212 "M" 3 1 1 0 0.586667 10.9355578295174 5.94243398938496 0 4.99312384013241
252 161 66 "M" 3 0 2 0 0.52 6.34313586727283 -1.14673914119103 0 7.48987500846387
253 103 86 "F" 3 0 1 0 0.496667 11.8264854731233 5.80288938945514 0 6.02359608366812
254 103 216 "F" 3 0 1 0 0.526667 21.078268319536 9.14681379854508 0 11.9314545209909
255 103 202 "M" 3 0 0 0 0.55 -5.51782761326246 -3.60076411753351 0 -1.91706349572895
256 127 36 "M" 3 0 2 0 0.563333 9.37567329862715 6.03418766989968 0 3.34148562872746
257 127 34 "F" 3 0 0 0 0.56 4.70315087331347 -6.21729717336631 0 10.9204480466798
258 127 147 "F" 3 0 1 0 0.6 8.50142400044492 2.32786715142005 0 6.17355684902487
259 193 49 "M" 3 0 0 0 0.54 -7.45148033768439 -18.0618552371909 0 10.6103748995065
260 193 79 "F" 3 0 0 0 0.616667 24.891120872922 10.5593880669038 0 14.3317328060181
261 193 229 "F" 3 0 1 0 0.57 -5.22163870135908 -6.47735023475206 0 1.25571153339298
262 163 61 "F" 3 0 1 0 0.526667 -13.1284952322456 -13.3729025377008 0 0.244407305455197
263 163 94 "M" 3 1 2 0 0.483333 8.22532762252816 -3.57226848469682 0 11.797596107225
264 163 107 "F" 3 0 0 0 0.55 13.9296807964745 20.7709619257256 0 -6.8412811292511
265 201 50 "M" 3 0 0 0 0.566667 29.7101866798828 18.8282590342644 0 10.8819276456184
266 201 189 "M" 3 0 0 0 0.52 22.0044489283222 1.30522484148148 0 20.6992240868407
267 201 46 "F" 3 0 0 0 0.556667 23.5506739428148 1.6082880217596 0 21.9423859210552
268 180 47 "F" 3 1 0 0 0.56 14.2033101622299 7.40067034856336 0 6.8026398136665
269 180 93 "F" 3 0 0 0 0.563333 16.124233847929 16.8472042824631 0 -0.722970434534103
270 180 168 "M" 3 1 1 0 0.563333 17.9387259351862 2.91082808264369 0 15.0278978525425
271 206 73 "M" 3 2 1 0 0.596667 -5.91762741742111 -13.9205186466727 0 8.00289122925164
272 206 82 "M" 3 0 0 0 0.536667 7.12555221368868 7.2193819348401 0 -0.0938297211514212
273 170 214 "M" 3 0 0 0 0.576667 11.7739579106536 8.61069369816637 0 3.16326421248721
274 170 118 "F" 3 0 1 0 0.566667 -8.64664677611281 -4.61652382660988 0 -4.03012294950293
275 198 90 "M" 3 0 0 0 0.543333 9.61465135420174 -2.172701605156 0 11.7873529593577
276 198 157 "M" 3 0 0 0 0.623333 -0.0293979599643439 -7.03838744773997 0 7.00898948777562
277 233 179 "F" 3 0 0 0 0.526667 2.5243408363059 -2.3399619803723 0 4.8643028166782
278 233 78 "F" 3 0 0 0 0.53 9.5322535954707 -4.31488313355007 0 13.8471367290208
279 224 164 "F" 3 0 0 0 0.506667 -8.67359296286507 -5.83946658890573 0 -2.83412637395934
